UNB,"Union Bankshares, Inc.",$197.84M,n/a,Finance,Major Banks
QURE,uniQure N.V.,$2.18B,2014,Health Care,Major Pharmaceuticals
UBCP,"United Bancorp, Inc.",$64.78M,n/a,Finance,Major Banks
UBOH,"United Bancshares, Inc.",$75.45M,n/a,Finance,Major Banks
UBSI,"United Bankshares, Inc.",$3.94B,n/a,Finance,Major Banks
UCBI,"United Community Banks, Inc.",$2.11B,n/a,Finance,Major Banks
UCFC,United Community Financial Corp.,$464.27M,n/a,Finance,Banks
UAL,"United Continental Holdings, Inc.",$22.8B,n/a,Transportation,Air Freight/Delivery Services
UBNK,"United Financial Bancorp, Inc. ",$759.82M,n/a,Finance,Banks
UFCS,"United Fire Group, Inc",$1.08B,n/a,Finance,Property-Casualty Insurers
UIHC,United Insurance Holdings Corp.,$693.61M,n/a,Finance,Property-Casualty Insurers
UNFI,"United Natural Foods, Inc.",$693.69M,1996,Consumer Non-Durables,Food Distributors
UBFO,United Security Bancshares,$172.18M,n/a,Finance,Major Banks
USLM,"United States Lime & Minerals, Inc.",$435.17M,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
UTHR,United Therapeutics Corporation,$4.72B,1999,Health Care,Major Pharmaceuticals
UG,"United-Guardian, Inc.",$89.35M,n/a,Consumer Non-Durables,Package Goods/Cosmetics
UNIT,Uniti Group Inc.,$2.21B,n/a,Consumer Services,Real Estate Investment Trusts
UNTY,"Unity Bancorp, Inc.",$239.84M,n/a,Finance,Major Banks
UBX,"Unity Biotechnology, Inc.",$344.57M,2018,Health Care,Major Pharmaceuticals
OLED,Universal Display Corporation,$8.04B,n/a,Capital Goods,Electrical Products
UEIC,Universal Electronics Inc.,$548.72M,1993,Consumer Non-Durables,Consumer Electronics/Appliances
UFPI,"Universal Forest Products, Inc.",$1.99B,1993,Basic Industries,Forest Products
ULH,"Universal Logistics Holdings, Inc.",$625.86M,n/a,Transportation,Trucking Freight/Courier Services
USAP,"Universal Stainless & Alloy Products, Inc.",$148.33M,1994,Basic Industries,Steel/Iron Ore
UVSP,Univest Financial Corporation,$749.52M,n/a,Finance,Major Banks
UMRX,Unum Therapeutics Inc.,$117.66M,2018,Health Care,Major Pharmaceuticals
TIGR,UP Fintech Holding Limited,$2.34B,2019,Finance,Investment Bankers/Brokers/Service
UPLD,"Upland Software, Inc.",$895.74M,2014,Technology,Computer Software: Prepackaged Software
UPWK,Upwork Inc.,$2.1B,2018,Technology,EDP Services
UONE,"Urban One, Inc. ",$98.37M,n/a,Consumer Services,Broadcasting
UONEK,"Urban One, Inc. ",$88.53M,n/a,Consumer Services,Broadcasting
URBN,"Urban Outfitters, Inc.",$3.28B,1993,Consumer Services,Clothing/Shoe/Accessory Stores
MYT,"Urban Tea, Inc.",$49.28M,n/a,Basic Industries,Major Chemicals
URGN,UroGen Pharma Ltd.,$789.37M,2017,Health Care,Major Pharmaceuticals
UROV,Urovant Sciences Ltd.,$287.76M,2018,Health Care,Major Pharmaceuticals
ECOL,"US Ecology, Inc.",$1.31B,n/a,Public Utilities,Environmental Services
USAT,"USA Technologies, Inc.",$297M,n/a,Miscellaneous,Office Equipment/Supplies/Services
USATP,"USA Technologies, Inc.",$8.92M,n/a,Miscellaneous,Office Equipment/Supplies/Services
USAK,"USA Truck, Inc.",$132.63M,1992,Transportation,Trucking Freight/Courier Services
UTMD,"Utah Medical Products, Inc.",$322.38M,n/a,Health Care,Medical/Dental Instruments
UTSI,UTStarcom Holdings Corp,$120.96M,2000,Capital Goods,Telecommunications Equipment
UXIN,Uxin Limited,$997.55M,2018,Miscellaneous,Business Services
VCNX,"Vaccinex, Inc.",$73.47M,2018,Health Care,Major Pharmaceuticals
VLRX,"Valeritas Holdings, Inc.",$32.48M,n/a,Health Care,Medical/Dental Instruments
VALX,Validea Market Legends ETF,$24.95M,n/a,n/a,n/a
VLY,Valley National Bancorp,$3.44B,n/a,Finance,Major Banks
VLYPO,Valley National Bancorp,$99.04M,n/a,Finance,Major Banks
VLYPP,Valley National Bancorp,$125.03M,n/a,Finance,Major Banks
VALU,"Value Line, Inc.",$219.78M,1983,Finance,Investment Managers
VNDA,Vanda Pharmaceuticals Inc.,$930.2M,2006,Health Care,Major Pharmaceuticals
BBH,VanEck Vectors Biotech ETF,$403.82M,n/a,n/a,n/a
PPH,VanEck Vectors Pharmaceutical ETF,$183.61M,n/a,n/a,n/a
VWOB,Vanguard Emerging Markets Government Bond ETF,$1.24B,n/a,n/a,n/a
VNQI,Vanguard Global ex-U.S. Real Estate ETF,$5.88B,n/a,n/a,n/a
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,$23.03B,n/a,n/a,n/a
VGIT,Vanguard Intermediate-Term Treasury ETF,$3.68B,n/a,n/a,n/a
VIGI,Vanguard International Dividend Appreciation ETF,$1.09B,n/a,n/a,n/a
VYMI,Vanguard International High Dividend Yield ETF,$1.09B,n/a,n/a,n/a
VCLT,Vanguard Long-Term Corporate Bond ETF,$3.38B,n/a,n/a,n/a
VGLT,Vanguard Long-Treasury ETF,$865.5M,n/a,n/a,n/a
VMBS,Vanguard Mortgage-Backed Securities ETF,$8.51B,n/a,n/a,n/a
VONE,Vanguard Russell 1000 ETF,$1.11B,n/a,n/a,n/a
VONG,Vanguard Russell 1000 Growth ETF,$2.49B,n/a,n/a,n/a
VONV,Vanguard Russell 1000 Value ETF,$1.86B,n/a,n/a,n/a
VTWO,Vanguard Russell 2000 ETF,$1.58B,n/a,n/a,n/a
VTWG,Vanguard Russell 2000 Growth ETF,$299.98M,n/a,n/a,n/a
VTWV,Vanguard Russell 2000 Value ETF,$254.04M,n/a,n/a,n/a
VTHR,Vanguard Russell 3000 ETF,$455.08M,n/a,n/a,n/a
VCSH,Vanguard Short-Term Corporate Bond ETF,$23.87B,n/a,n/a,n/a
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,$6.1B,n/a,n/a,n/a
VGSH,Vanguard Short-Term Treasury ETF,$4.58B,n/a,n/a,n/a
BND,Vanguard Total Bond Market ETF,$37.94B,n/a,n/a,n/a
VTC,Vanguard Total Corporate Bond ETF,$119.07M,n/a,n/a,n/a
BNDX,Vanguard Total International Bond ETF,$16.36B,n/a,n/a,n/a
VXUS,Vanguard Total International Stock ETF,$12.29B,n/a,n/a,n/a
BNDW,Vanguard Total World Bond ETF,$116.53M,n/a,n/a,n/a
VEAC,Vantage Energy Acquisition Corp.,$706.56M,2017,Finance,Business Services
VEACU,Vantage Energy Acquisition Corp.,n/a,2017,Finance,Business Services
VEACW,Vantage Energy Acquisition Corp.,n/a,2017,Finance,Business Services
VREX,Varex Imaging Corporation,$1.27B,n/a,Capital Goods,Industrial Machinery/Components
VRNS,"Varonis Systems, Inc.",$1.88B,2014,Technology,Computer Software: Prepackaged Software
VBLT,Vascular Biogenics Ltd.,$53.1M,2014,Health Care,Major Pharmaceuticals
VXRT,"Vaxart, Inc.",$7.34M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VBIV,"VBI Vaccines, Inc.",$132.64M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VTIQ,VectoIQ Acquisition Corp.,$297.29M,2018,Finance,Business Services
VTIQU,VectoIQ Acquisition Corp.,n/a,2018,Finance,Business Services
VTIQW,VectoIQ Acquisition Corp.,$15.71M,2018,Finance,Business Services
VECO,Veeco Instruments Inc.,$576.89M,1994,Technology,Industrial Machinery/Components
VEON,VEON Ltd.,$3.8B,n/a,Public Utilities,Telecommunications Equipment
VRA,"Vera Bradley, Inc.",$409.64M,2010,Consumer Non-Durables,Apparel
VCYT,"Veracyte, Inc.",$1.05B,2013,Health Care,Medical Specialities
VSTM,"Verastem, Inc.",$194.27M,2012,Health Care,Major Pharmaceuticals
VERB,"Verb Technology Company, Inc.",$28.7M,n/a,Consumer Services,Other Consumer Services
VERBW,"Verb Technology Company, Inc.",n/a,n/a,Consumer Services,Other Consumer Services
VCEL,Vericel Corporation,$817.88M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VRNT,Verint Systems Inc.,$4.17B,2002,Technology,EDP Services
VRSN,"VeriSign, Inc.",$22.7B,1998,Technology,EDP Services
VRSK,"Verisk Analytics, Inc.",$22.4B,2009,Technology,EDP Services
VBTX,"Veritex Holdings, Inc.",$1.41B,2014,Finance,Major Banks
VERI,"Veritone, Inc.",$122.36M,2017,Technology,EDP Services
VRML,"Vermillion, Inc.",$100.46M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VRNA,Verona Pharma plc,$82.02M,2017,Health Care,Major Pharmaceuticals
VRRM,Verra Mobility Corporation,$2.04B,2017,Consumer Services,Transportation Services
VRCA,Verrica Pharmaceuticals Inc.,$269.41M,2018,Health Care,Major Pharmaceuticals
VTNR,"Vertex Energy, Inc",$64.28M,n/a,Energy,Integrated oil Companies
VRTX,Vertex Pharmaceuticals Incorporated,$46.73B,1991,Health Care,Major Pharmaceuticals
VERU,Veru Inc.,$89.08M,n/a,Health Care,Major Pharmaceuticals
VIA,Viacom Inc.,$14.53B,n/a,Consumer Services,Television Services
VIAB,Viacom Inc.,$12.21B,n/a,Consumer Services,Television Services
VSAT,"ViaSat, Inc.",$5.26B,1996,Technology,Radio And Television Broadcasting And Communications Equipment
VIAV,Viavi Solutions Inc.,$2.94B,n/a,Technology,Semiconductors
VICL,Vical Incorporated,$25.53M,1993,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VICR,Vicor Corporation,$1.25B,n/a,Capital Goods,Industrial Machinery/Components
VCTR,"Victory Capital Holdings, Inc.",$1.06B,2018,Finance,Investment Managers
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,$139.06M,n/a,n/a,n/a
VSDA,VictoryShares Dividend Accelerator ETF,$12.9M,n/a,n/a,n/a
CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,$36.99M,n/a,n/a,n/a
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,$18.38M,n/a,n/a,n/a
CID,VictoryShares International High Div Volatility Wtd ETF,$43.61M,n/a,n/a,n/a
CIL,VictoryShares International Volatility Wtd ETF,$44.44M,n/a,n/a,n/a
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,$912.56M,n/a,n/a,n/a
CFA,VictoryShares US 500 Volatility Wtd ETF,$711.96M,n/a,n/a,n/a
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,$110.67M,n/a,n/a,n/a
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,$727.42M,n/a,n/a,n/a
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,$318.86M,n/a,n/a,n/a
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,$38.61M,n/a,n/a,n/a
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,$67.91M,n/a,n/a,n/a
CSA,VictoryShares US Small Cap Volatility Wtd ETF,$30.31M,n/a,n/a,n/a
VRAY,"ViewRay, Inc.",$742.42M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VKTX,"Viking Therapeutics, Inc.",$673.46M,2015,Health Care,Major Pharmaceuticals
VKTXW,"Viking Therapeutics, Inc.",n/a,n/a,Health Care,Major Pharmaceuticals
VBFC,Village Bank and Trust Financial Corp.,$47.67M,n/a,Finance,Major Banks
VFF,"Village Farms International, Inc.",$634.36M,n/a,Consumer Non-Durables,Farming/Seeds/Milling
VLGEA,"Village Super Market, Inc.",$394.8M,n/a,Consumer Services,Food Chains
VIOT,"Viomi Technology Co., Ltd",$823.58M,2018,Consumer Durables,Consumer Electronics/Appliances
VNOM,Viper Energy Partners LP,$4.59B,2014,Energy,Oil & Gas Production
VIRC,Virco Manufacturing Corporation,$66.37M,n/a,Consumer Durables,Industrial Specialties
VTSI,"VirTra, Inc.",$28.83M,n/a,Consumer Services,Services-Misc. Amusement & Recreation
VIRT,"Virtu Financial, Inc.",$4.69B,2015,Finance,Investment Bankers/Brokers/Service
VRTS,"Virtus Investment Partners, Inc.",$813.46M,n/a,Finance,Investment Managers
VRTSP,"Virtus Investment Partners, Inc.",$112.34M,n/a,Finance,Investment Managers
BBC,Virtus LifeSci Biotech Clinical Trials ETF,$28.57M,n/a,n/a,n/a
BBP,Virtus LifeSci Biotech Products ETF,$44.02M,n/a,n/a,n/a
VRTU,Virtusa Corporation,$1.68B,2007,Technology,EDP Services
VISL,"Vislink Technologies, Inc.",$6.52M,2013,Capital Goods,Telecommunications Equipment
VTGN,"VistaGen Therapeutics, Inc.",$47.29M,n/a,Health Care,Major Pharmaceuticals
VC,Visteon Corporation,$2.33B,n/a,Capital Goods,Auto Parts:O.E.M.
VTL,"Vital Therapies, Inc.",$35.17M,2014,Health Care,Major Pharmaceuticals
VIVE,"Viveve Medical, Inc.",$30.96M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VVPR,VivoPower International PLC,$17.06M,n/a,Public Utilities,Power Generation
VVUS,"VIVUS, Inc.",$37.37M,1994,Health Care,Major Pharmaceuticals
VOD,Vodafone Group Plc,$49.76B,n/a,Public Utilities,Telecommunications Equipment
VOXX,VOXX International Corporation,$108.17M,n/a,Consumer Non-Durables,Electronic Components
VYGR,"Voyager Therapeutics, Inc.",$760.22M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VSEC,VSE Corporation,$355.06M,n/a,Consumer Services,Military/Government/Technical
VTVT,vTv Therapeutics Inc.,$70.54M,2015,Health Care,Major Pharmaceuticals
VUZI,Vuzix Corporation,$76.97M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
WTRH,Waitr Holdings Inc.,$783.09M,2016,Miscellaneous,Business Services
WBA,"Walgreens Boots Alliance, Inc.",$48.87B,n/a,Health Care,Medical/Nursing Services
WAFD,"Washington Federal, Inc.",$2.51B,n/a,Finance,Major Banks
WASH,"Washington Trust Bancorp, Inc.",$864.23M,n/a,Finance,Major Banks
WSBF,"Waterstone Financial, Inc.",$456.72M,n/a,Finance,Savings Institutions
WTRE,Watford Holdings Ltd.,$585.79M,n/a,n/a,n/a
WVE,WAVE Life Sciences Ltd.,$1.17B,2015,Health Care,Major Pharmaceuticals
WSTG,"Wayside Technology Group, Inc.",$54.44M,n/a,Technology,Retail: Computer Software & Peripheral Equipment
WCFB,"WCF Bancorp, Inc.",$20.44M,n/a,Finance,Major Banks
WDFC,WD-40 Company,$2.29B,1973,Basic Industries,Major Chemicals
HHHH,Wealthbridge Acquisition Limited,$73.31M,2019,Finance,Business Services
HHHHR,Wealthbridge Acquisition Limited,n/a,2019,Finance,Business Services
HHHHU,Wealthbridge Acquisition Limited,n/a,2019,Finance,Business Services
HHHHW,Wealthbridge Acquisition Limited,n/a,2019,Finance,Business Services
WB,Weibo Corporation,$15.69B,2014,Technology,"Computer Software: Programming, Data Processing"
WTW,Weight Watchers International Inc,$1.19B,2001,Consumer Services,Other Consumer Services
WEBK,"Wellesley Bancorp, Inc.",$82.65M,2012,Finance,Banks
WEN,Wendy&#39;s Company (The),$4.25B,n/a,Consumer Services,Restaurants
WERN,"Werner Enterprises, Inc.",$2.45B,1986,Transportation,Trucking Freight/Courier Services
WSBC,"WesBanco, Inc.",$2.29B,n/a,Finance,Major Banks
WTBA,West Bancorporation,$351.17M,n/a,Finance,Major Banks
WABC,Westamerica Bancorporation,$1.72B,n/a,Finance,Major Banks
WSTL,"Westell Technologies, Inc.",$33.39M,1995,Public Utilities,Telecommunications Equipment
WINC,Western Asset Short Duration Income ETF,n/a,n/a,n/a,n/a
WBND,Western Asset Total Return ETF,n/a,n/a,n/a,n/a
WDC,Western Digital Corporation,$15.07B,n/a,Technology,Electronic Components
WNEB,"Western New England Bancorp, Inc.",$267.07M,n/a,Finance,Savings Institutions
WPRT,Westport Fuel Systems Inc,$252.09M,n/a,Energy,Industrial Machinery/Components
WWR,"Westwater Resources, Inc.",$13.37M,n/a,Basic Industries,Precious Metals
WEYS,"Weyco Group, Inc.",$331.14M,n/a,Consumer Non-Durables,Apparel
WHLR,"Wheeler Real Estate Investment Trust, Inc.",$16.57M,2012,Consumer Services,Real Estate Investment Trusts
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",$50.05M,n/a,Consumer Services,Real Estate Investment Trusts
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",$9.9M,n/a,Consumer Services,Real Estate Investment Trusts
WHLRW,"Wheeler Real Estate Investment Trust, Inc.",n/a,n/a,Consumer Services,Real Estate Investment Trusts
WHF,"WhiteHorse Finance, Inc.",$288.67M,n/a,n/a,n/a
WHFBZ,"WhiteHorse Finance, Inc.",n/a,n/a,n/a,n/a
WHLM,"Wilhelmina International, Inc.",$35.75M,n/a,Consumer Services,Professional Services
WVVI,"Willamette Valley Vineyards, Inc.",$35.89M,n/a,Consumer Non-Durables,Beverages (Production/Distribution)
WVVIP,"Willamette Valley Vineyards, Inc.",$21.36M,n/a,Consumer Non-Durables,Beverages (Production/Distribution)
WLDN,"Willdan Group, Inc.",$429.63M,2006,Consumer Services,Military/Government/Technical
WLFC,Willis Lease Finance Corporation,$257.74M,1996,Consumer Durables,Industrial Specialties
WLTW,Willis Towers Watson Public Limited Company,$23.35B,n/a,Finance,Specialty Insurers
WSC,WillScot Corporation,$1.31B,2015,n/a,n/a
WING,Wingstop Inc.,$2.28B,2015,Consumer Services,Restaurants
WINA,Winmark Corporation,$727.11M,n/a,Consumer Services,Other Specialty Stores
WINS,Wins Finance Holdings Inc.,$457.46M,2014,Finance,Finance: Consumer Services
WTFC,Wintrust Financial Corporation,$4.26B,n/a,Finance,Major Banks
WTFCM,Wintrust Financial Corporation,$138.8M,n/a,Finance,Major Banks
AGND,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,$25.67M,n/a,n/a,n/a
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,$151.46M,n/a,n/a,n/a
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,$35.7M,n/a,n/a,n/a
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,$35.53M,n/a,n/a,n/a
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,$77M,n/a,n/a,n/a
DXGE,WisdomTree Germany Hedged Equity Fund,$55.56M,n/a,n/a,n/a
HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,$247.7M,n/a,n/a,n/a
AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,$81.52M,n/a,n/a,n/a
WETF,"WisdomTree Investments, Inc.",$1.2B,n/a,Finance,Investment Bankers/Brokers/Service
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,$84.8M,n/a,n/a,n/a
GULF,WisdomTree Middle East Dividend Fund,$20.87M,n/a,n/a,n/a
HYND,WisdomTree Negative Duration High Yield Bond Fund,$52.78M,n/a,n/a,n/a
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,$2.84B,n/a,n/a,n/a
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,$121.13M,n/a,n/a,n/a
WIX,Wix.com Ltd.,$6.23B,2013,Technology,"Computer Software: Programming, Data Processing"
WWD,"Woodward, Inc.",$6.01B,n/a,Energy,Industrial Machinery/Components
WDAY,"Workday, Inc.",$43.46B,n/a,Technology,EDP Services
WKHS,"Workhorse Group, Inc.",$40.4M,n/a,Capital Goods,Auto Manufacturing
WRLD,World Acceptance Corporation,$1.2B,1991,Finance,Finance: Consumer Services
WRTC,"Wrap Technologies, Inc.",$205.23M,n/a,Capital Goods,Ordnance And Accessories
WMGI,Wright Medical Group N.V.,$3.79B,2011,Health Care,Industrial Specialties
WSFS,WSFS Financial Corporation,$2.38B,n/a,Finance,Major Banks
WVFC,WVS Financial Corp.,$33.04M,n/a,Finance,Banks
WYNN,"Wynn Resorts, Limited",$15.48B,2002,Consumer Services,Hotels/Resorts
XFOR,"X4 Pharmaceuticals, Inc.",$84.22M,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
XBIT,XBiotech Inc.,$329.11M,2015,Health Care,Major Pharmaceuticals
XELB,"Xcel Brands, Inc",$27.24M,n/a,Miscellaneous,Multi-Sector Companies
XEL,Xcel Energy Inc.,$28.75B,n/a,Public Utilities,Power Generation
XNCR,"Xencor, Inc.",$1.75B,2013,Health Care,Major Pharmaceuticals
XBIO,"Xenetic Biosciences, Inc.",$16.81M,n/a,Health Care,Major Pharmaceuticals
XENE,Xenon Pharmaceuticals Inc.,$240.52M,2014,Health Care,Major Pharmaceuticals
XERS,"Xeris Pharmaceuticals, Inc.",$262.9M,2018,Health Care,Major Pharmaceuticals
XLNX,"Xilinx, Inc.",$34.03B,1990,Technology,Semiconductors
XOMA,XOMA Corporation,$111.62M,1986,Health Care,Major Pharmaceuticals
XPER,Xperi Corporation,$1.22B,n/a,Technology,Semiconductors
XSPA,"XpresSpa Group, Inc. ",$4.44M,n/a,Consumer Services,Other Consumer Services
XTLB,XTL Biopharmaceuticals Ltd.,$11.06M,n/a,Health Care,Major Pharmaceuticals
XNET,Xunlei Limited,$255.08M,2014,Technology,Computer Software: Prepackaged Software
YNDX,Yandex N.V.,$12.62B,2011,Technology,"Computer Software: Programming, Data Processing"
YRIV,Yangtze River Port and Logistics Limited ,$267.43M,n/a,Finance,Real Estate
YTRA,"Yatra Online, Inc.",$216.19M,n/a,Consumer Services,Transportation Services
YTEN,"Yield10 Bioscience, Inc.",$15.06M,n/a,Basic Industries,Containers/Packaging
YIN,Yintech Investment Holdings Limited,$429.4M,2016,Finance,Investment Bankers/Brokers/Service
YMAB,"Y-mAbs Therapeutics, Inc.",$852.11M,2018,Health Care,Major Pharmaceuticals
YOGA,"YogaWorks, Inc.",$16.71M,2017,Consumer Services,Other Consumer Services
YGYI,"Youngevity International, Inc.",$152.59M,n/a,Consumer Services,Catalog/Specialty Distribution
YRCW,"YRC Worldwide, Inc.",$276.17M,n/a,Transportation,Trucking Freight/Courier Services
YY,YY Inc.,$6.98B,2012,Technology,EDP Services
ZFGN,"Zafgen, Inc.",$104.48M,2014,Health Care,Major Pharmaceuticals
ZAGG,ZAGG Inc,$257.79M,n/a,Consumer Services,Other Specialty Stores
ZLAB,Zai Lab Limited,$1.83B,2017,Health Care,Major Pharmaceuticals
ZEAL,Zealand Pharma A/S,$571.3M,2017,Health Care,Major Pharmaceuticals
ZBRA,Zebra Technologies Corporation,$12.61B,1991,Technology,Industrial Machinery/Components
Z,"Zillow Group, Inc.",$7.66B,n/a,Miscellaneous,Business Services
ZG,"Zillow Group, Inc.",$7.52B,2011,Miscellaneous,Business Services
